Student_ID,First_Name,Last_Name,Gender,Age,Department,Semester,Academic_Year,Financial_Aid,International,Physics,History,Algorithms,Business,Chemistry,Arts,Database,Semester_Average,Attendance_Perc,At_Risk,Languages,Statistics,Biology,Literature,Psychology,Economics,Programming,Mathematics
S11592,Sophia,Hernandez,Female,23,Biology,3,2023-2024,True,True,,87.8,,,88.9,,,87.0,93.5,False,86.0,,,73.8,90.5,94.9,,
S11592,Sophia,Hernandez,Female,23,Biology,4,2023-2024,True,True,86.1,88.2,,,90.4,,,88.9,91.7,False,,82.7,,96.8,,,89.1,
S11593,Isabella,Miller,Female,24,Engineering,1,2020-2021,False,False,,,,,,32.5,42.7,35.5,71.3,True,,,34.6,,44.9,24.6,33.3,35.6
S11593,Isabella,Miller,Female,24,Engineering,2,2020-2021,False,False,,,,27.1,,,34.6,34.8,65.3,True,,,40.9,,38.0,,33.2,
S11593,Isabella,Miller,Female,24,Engineering,3,2021-2022,False,False,,,31.9,,31.0,42.0,37.4,36.3,74.2,True,,40.2,,,,,35.3,
S11593,Isabella,Miller,Female,24,Engineering,4,2021-2022,False,False,,,,36.3,41.4,,41.3,35.4,63.2,True,,35.5,29.0,28.8,,,,
S11594,Isabella,Johnson,Male,20,Biology,1,2023-2024,True,False,,,26.0,,26.9,,,30.2,69.2,True,,38.5,30.8,29.0,31.2,,,29.2
S11594,Isabella,Johnson,Male,20,Biology,2,2023-2024,True,False,,26.6,,34.2,,,,32.4,64.0,True,34.4,33.6,,,,27.0,38.3,
S11594,Isabella,Johnson,Male,20,Biology,3,2024-2025,True,False,,,41.5,30.9,35.4,,29.6,34.4,75.2,True,,,,32.8,,,36.0,
S11594,Isabella,Johnson,Male,20,Biology,4,2024-2025,True,False,,34.8,,,,41.5,33.8,35.1,65.3,True,,31.8,,,33.6,,,
S11595,Isabella,Davis,Female,22,Mathematics,1,2022-2023,False,False,,,,,,,75.3,72.2,79.1,False,,64.4,64.7,,,78.9,74.8,75.3
S11595,Isabella,Davis,Female,22,Mathematics,2,2022-2023,False,False,66.8,,,,,71.5,,70.1,84.2,False,,66.4,,,65.9,,72.8,77.3
S11595,Isabella,Davis,Female,22,Mathematics,3,2023-2024,False,False,71.4,71.4,,74.5,,,72.0,72.6,76.4,False,,,,,,72.0,,74.5
S11595,Isabella,Davis,Female,22,Mathematics,4,2023-2024,False,False,66.8,64.7,75.6,,,75.0,77.0,72.3,87.5,False,74.6,,,,,,,
S11596,Olivia,Smith,Female,25,Economics,1,2023-2024,False,True,66.2,68.4,,,,,64.7,66.3,70.5,False,,66.0,66.4,,,,,
S11596,Olivia,Smith,Female,25,Economics,2,2023-2024,False,True,,58.7,59.3,,,,,64.8,85.7,False,,,68.6,68.0,,,69.5,
S11596,Olivia,Smith,Female,25,Economics,3,2024-2025,False,True,67.3,51.8,,,65.5,,,63.4,76.6,False,,64.0,,,65.8,61.3,,68.4
S11596,Olivia,Smith,Female,25,Economics,4,2024-2025,False,True,,,,65.7,,,,65.3,87.6,False,60.9,70.0,,68.9,,,60.8,
S11597,Oliver,Rodriguez,Male,24,Economics,1,2019-2020,True,True,55.5,,,,,,60.1,58.2,77.9,False,59.1,,60.8,57.7,,,56.0,
S11597,Oliver,Rodriguez,Male,24,Economics,2,2019-2020,True,True,66.9,68.0,,,,58.4,56.6,57.5,87.9,False,,41.5,,,53.8,,,
S11597,Oliver,Rodriguez,Male,24,Economics,3,2020-2021,True,True,49.3,,59.7,53.3,,51.6,,56.0,81.7,False,,,60.7,,,,,61.2
S11597,Oliver,Rodriguez,Male,24,Economics,4,2020-2021,True,True,57.7,57.1,,,,60.5,63.3,57.3,79.1,False,,49.2,,52.8,,,,60.4
S11598,James,Garcia,Male,18,Arts,1,2020-2021,False,True,64.1,,57.6,,,,,61.3,80.9,False,61.6,56.0,66.8,,,61.7,,
S11598,James,Garcia,Male,18,Arts,2,2020-2021,False,True,,,,,,68.7,50.6,60.0,70.8,False,58.3,,52.4,69.9,,,,
S11598,James,Garcia,Male,18,Arts,3,2021-2022,False,True,,61.6,,61.5,,,56.4,59.1,79.2,False,57.6,,,,,,58.6,
S11598,James,Garcia,Male,18,Arts,4,2021-2022,False,True,64.2,,60.7,,,,,58.6,69.7,False,64.7,47.4,,62.2,51.1,,,60.0
S11599,William,Jones,Male,22,Computer Science,1,2023-2024,False,False,60.8,,56.4,,,47.5,66.6,58.9,91.0,False,,59.1,,62.9,,,,
S11599,William,Jones,Male,22,Computer Science,2,2023-2024,False,False,,55.2,,,,,,60.8,70.8,False,,,,69.1,61.8,55.6,,62.3
S11599,William,Jones,Male,22,Computer Science,3,2024-2025,False,False,62.2,,,61.8,57.0,55.5,70.9,63.4,74.7,False,69.8,,,66.3,,,,
S11599,William,Jones,Male,22,Computer Science,4,2024-2025,False,False,,,,,65.9,60.0,72.0,66.8,71.8,False,,,,69.5,66.2,,67.2,
S11600,Sophia,Smith,Female,22,Computer Science,1,2022-2023,True,False,,,92.2,74.3,79.5,,84.6,81.6,84.3,False,,83.6,,,80.5,76.6,,
S11600,Sophia,Smith,Female,22,Computer Science,2,2022-2023,True,False,,71.5,,83.2,78.5,,,76.7,84.3,False,69.9,,,,76.9,,,80.1
S11600,Sophia,Smith,Female,22,Computer Science,3,2023-2024,True,False,,,,,,81.5,,79.2,94.7,False,82.1,,77.7,75.3,,79.6,,
S11600,Sophia,Smith,Female,22,Computer Science,4,2023-2024,True,False,,,,,,76.9,82.3,80.2,85.8,False,85.9,78.9,,,77.9,81.6,,77.7
S11601,Oliver,Hernandez,Female,25,Physics,1,2021-2022,True,True,63.1,55.6,63.6,,54.8,,,58.1,74.8,False,58.1,,,,,,,53.5
S11601,Oliver,Hernandez,Female,25,Physics,2,2021-2022,True,True,,,52.0,,,,,57.5,69.4,False,65.9,,,55.8,,57.0,,56.7
S11601,Oliver,Hernandez,Female,25,Physics,3,2022-2023,True,True,,,,60.1,,57.2,,58.1,81.8,False,,,,62.4,,56.1,,54.5
S11601,Oliver,Hernandez,Female,25,Physics,4,2022-2023,True,True,56.5,58.4,,,,59.9,,56.8,62.3,False,,,51.7,53.0,61.6,,,
S11602,William,Smith,Male,20,Physics,1,2018-2019,False,True,60.0,60.1,,46.2,58.5,,,56.5,81.6,False,,,49.5,54.2,,,,67.0
S11602,William,Smith,Male,20,Physics,2,2018-2019,False,True,48.5,51.8,,,55.5,,52.2,50.6,76.4,False,50.0,46.7,,,,49.7,,
S11602,William,Smith,Male,20,Physics,3,2019-2020,False,True,,,51.5,,,,49.9,52.3,82.4,False,59.5,45.0,,,,,,55.5
S11602,William,Smith,Male,20,Physics,4,2019-2020,False,True,,47.9,,,,,49.9,51.8,61.9,False,,,51.6,,,,52.2,57.5
S11603,Emma,Davis,Male,23,Mathematics,1,2022-2023,False,True,,48.8,,,50.6,62.3,,53.1,71.0,False,50.9,,,,,54.9,50.0,53.9
S11603,Emma,Davis,Male,23,Mathematics,2,2022-2023,False,True,,45.9,,,47.3,50.0,55.2,49.0,78.4,True,47.4,,,48.2,,,48.7,
S11603,Emma,Davis,Male,23,Mathematics,3,2023-2024,False,True,54.3,,49.5,58.0,,,,52.3,70.5,False,54.2,42.4,,,,,53.9,53.5
S11603,Emma,Davis,Male,23,Mathematics,4,2023-2024,False,True,,47.4,,53.2,,,58.8,51.4,74.0,False,,53.6,48.8,,51.4,,46.4,
S11604,Charlotte,Martinez,Male,23,Economics,1,2023-2024,True,False,63.5,,66.0,53.8,,65.5,,61.2,77.8,False,,,,,,,57.1,61.0
S11604,Charlotte,Martinez,Male,23,Economics,2,2023-2024,True,False,61.3,,60.4,61.1,,58.0,,61.3,77.2,False,,62.6,66.1,59.4,,,,
S11604,Charlotte,Martinez,Male,23,Economics,3,2024-2025,True,False,,,67.1,,59.0,60.5,,62.0,73.5,False,,62.5,61.0,,,,,
S11604,Charlotte,Martinez,Male,23,Economics,4,2024-2025,True,False,,,,54.7,,57.4,60.6,59.5,81.0,False,60.5,68.5,,,,,,55.3
S11605,Isabella,Smith,Female,24,Computer Science,1,2018-2019,True,True,,,,,,,60.4,53.7,75.6,False,,48.4,,,,46.7,48.5,64.4
S11605,Isabella,Smith,Female,24,Computer Science,2,2018-2019,True,True,54.3,,59.1,,49.3,53.0,,52.8,64.6,False,,59.5,50.2,,44.5,,,
S11605,Isabella,Smith,Female,24,Computer Science,3,2019-2020,True,True,50.4,,,,45.2,,58.5,55.4,77.0,False,,,,57.7,,54.8,66.7,54.6
S11605,Isabella,Smith,Female,24,Computer Science,4,2019-2020,True,True,,,,56.3,45.1,53.5,62.7,55.0,80.3,False,58.8,57.4,,51.1,,,,
S11606,Elijah,Jones,Male,20,Engineering,1,2018-2019,False,True,59.7,61.1,,,61.9,,,62.8,70.3,False,,64.7,,,,62.6,66.5,
S11606,Elijah,Jones,Male,20,Engineering,2,2018-2019,False,True,,56.7,68.5,,,65.3,,62.2,83.2,False,58.8,,72.1,,51.9,,,
S11606,Elijah,Jones,Male,20,Engineering,3,2019-2020,False,True,,57.4,58.9,62.9,,,,61.4,81.3,False,59.5,,,,56.8,68.9,,65.6
S11606,Elijah,Jones,Male,20,Engineering,4,2019-2020,False,True,,46.0,64.0,,59.2,,57.2,59.1,83.0,False,,,,69.5,,,58.5,
S11607,Elijah,Rodriguez,Female,20,Computer Science,1,2020-2021,False,False,61.2,,,,,,64.2,61.6,87.4,False,,,,,57.9,56.9,,68.0
S11607,Elijah,Rodriguez,Female,20,Computer Science,2,2020-2021,False,False,,53.1,,,60.1,,67.9,56.4,80.0,False,,,51.2,,,,,49.7
S11607,Elijah,Rodriguez,Female,20,Computer Science,3,2021-2022,False,False,,,,,,,57.6,63.5,71.5,False,,66.7,,67.6,,61.7,70.4,56.9
S11607,Elijah,Rodriguez,Female,20,Computer Science,4,2021-2022,False,False,,66.0,,,,64.1,,67.4,78.4,False,,73.3,65.0,,,57.6,78.6,
S11608,Liam,Garcia,Female,19,Arts,1,2021-2022,True,True,,71.7,,68.0,67.3,,71.4,67.3,88.2,False,,57.8,67.8,,,,,
S11608,Liam,Garcia,Female,19,Arts,2,2021-2022,True,True,78.9,,71.0,66.8,72.3,,,72.8,89.8,False,,,,75.0,,,,
S11608,Liam,Garcia,Female,19,Arts,3,2022-2023,True,True,,,,63.3,72.5,76.0,61.9,69.0,80.4,False,,,79.5,,63.5,66.4,,
S11608,Liam,Garcia,Female,19,Arts,4,2022-2023,True,True,,,70.0,,,70.2,82.5,73.7,80.3,False,72.4,75.0,75.2,,70.8,,,
S11609,Liam,Williams,Male,20,Economics,1,2022-2023,True,True,,93.2,100.0,97.9,90.0,,,94.7,89.2,False,,92.6,,,,,,
S11609,Liam,Williams,Male,20,Economics,2,2022-2023,True,True,,,,,,,100.0,96.7,91.7,False,100.0,92.5,91.0,,100.0,,,
S11609,Liam,Williams,Male,20,Economics,3,2023-2024,True,True,,,,100.0,,,100.0,98.8,88.0,False,,100.0,95.2,97.8,100.0,,98.7,
S11609,Liam,Williams,Male,20,Economics,4,2023-2024,True,True,,100.0,,,100.0,,99.7,96.8,98.4,False,100.0,88.1,,98.5,,,,91.5
S11610,Amelia,Smith,Male,23,Engineering,1,2018-2019,True,False,80.9,,81.5,86.9,89.9,78.2,,84.3,86.4,False,,,,,,,,88.2
S11610,Amelia,Smith,Male,23,Engineering,2,2018-2019,True,False,78.8,,82.4,79.5,,84.1,,81.1,87.1,False,,78.2,83.7,,,,81.3,
S11610,Amelia,Smith,Male,23,Engineering,3,2019-2020,True,False,,,89.2,80.8,80.2,82.0,,83.6,95.9,False,83.5,86.1,,,,,,
S11610,Amelia,Smith,Male,23,Engineering,4,2019-2020,True,False,75.6,81.5,,,81.6,,,80.3,94.9,False,,,,,76.8,83.3,,83.2
S11611,Charlotte,Hernandez,Male,20,Biology,1,2018-2019,False,False,43.6,,,,37.7,46.5,33.8,39.9,77.6,True,,,37.7,,,,,
S11611,Charlotte,Hernandez,Male,20,Biology,2,2018-2019,False,False,,46.9,33.3,,39.8,,49.6,41.2,69.4,True,,40.4,,,,,,37.2
S11611,Charlotte,Hernandez,Male,20,Biology,3,2019-2020,False,False,46.7,,38.5,,,,,42.0,68.8,True,,,,45.5,,39.1,40.3,
S11611,Charlotte,Hernandez,Male,20,Biology,4,2019-2020,False,False,,,,,,44.5,40.3,35.6,61.6,True,,,31.4,29.2,32.8,,,
S11612,Olivia,Jones,Male,23,Psychology,1,2019-2020,True,False,100.0,,,,,87.3,,92.3,100.0,False,,,92.8,,94.0,87.5,,
S11612,Olivia,Jones,Male,23,Psychology,2,2019-2020,True,False,,,,82.8,90.8,91.8,,91.0,89.8,False,100.0,,,95.0,,,94.5,82.3
S11612,Olivia,Jones,Male,23,Psychology,3,2020-2021,True,False,95.5,,86.4,86.2,98.9,,,92.0,86.6,False,,,,,,,,92.8
S11612,Olivia,Jones,Male,23,Psychology,4,2020-2021,True,False,,,,89.5,95.5,,,91.1,97.2,False,,,,90.6,82.0,91.5,,97.8
S11613,Noah,Williams,Female,22,Engineering,1,2020-2021,True,False,60.4,,,,,55.2,54.6,56.9,80.1,False,,63.0,58.3,51.6,,55.3,,
S11613,Noah,Williams,Female,22,Engineering,2,2020-2021,True,False,58.2,,,,,63.1,53.6,58.6,80.5,False,49.9,,58.4,,,68.8,,58.0
S11613,Noah,Williams,Female,22,Engineering,3,2021-2022,True,False,,58.4,55.0,,56.7,58.4,,53.9,79.7,False,50.7,,,,50.1,,47.9,
S11613,Noah,Williams,Female,22,Engineering,4,2021-2022,True,False,54.3,52.3,61.5,,,51.5,,55.6,81.0,False,58.9,,50.1,,,60.8,,
S11614,William,Martinez,Female,23,Business,1,2021-2022,True,True,56.7,,69.7,63.2,74.1,,,65.2,82.3,False,,61.6,,65.4,,,65.6,
S11614,William,Martinez,Female,23,Business,2,2021-2022,True,True,76.1,70.9,,68.1,,,71.0,71.7,68.1,False,,,75.8,70.8,,,,69.0
S11614,William,Martinez,Female,23,Business,3,2022-2023,True,True,65.2,69.6,,66.7,67.3,,,65.5,75.3,False,60.8,69.1,,,,59.5,,
S11614,William,Martinez,Female,23,Business,4,2022-2023,True,True,,,70.8,59.5,,63.1,,65.9,79.0,False,,63.5,61.1,68.0,,,,75.3
S11615,Oliver,Miller,Male,21,Psychology,1,2020-2021,False,True,82.6,,,87.0,,,,86.2,90.5,False,86.6,,88.7,92.7,,,80.3,85.8
S11615,Oliver,Miller,Male,21,Psychology,2,2020-2021,False,True,91.8,99.2,92.6,,,,,90.7,87.9,False,,89.0,83.4,,,,88.4,
S11615,Oliver,Miller,Male,21,Psychology,3,2021-2022,False,True,85.3,89.7,,93.9,,,,89.5,86.2,False,90.6,,,,,87.9,,
S11615,Oliver,Miller,Male,21,Psychology,4,2021-2022,False,True,92.4,,92.1,87.6,90.8,91.8,,91.3,92.1,False,,,,,92.3,,,91.8
S11616,William,Lopez,Female,19,Business,1,2019-2020,False,True,,58.2,57.1,,52.9,,52.9,55.8,84.3,False,,,,50.9,,59.0,,59.5
S11616,William,Lopez,Female,19,Business,2,2019-2020,False,True,,53.4,55.6,50.2,,51.5,,53.4,73.7,False,,56.4,,,,,,
S11616,William,Lopez,Female,19,Business,3,2020-2021,False,True,,47.0,,51.7,,,54.7,53.4,78.9,False,,52.6,57.9,,,,,56.8
S11616,William,Lopez,Female,19,Business,4,2020-2021,False,True,,,51.7,56.2,,51.6,53.4,53.1,72.1,False,,49.5,56.0,,,,,
S11617,James,Jones,Male,19,Business,1,2023-2024,True,False,70.3,,64.6,67.4,,,69.1,67.3,68.3,False,,,,,,,63.7,68.6
S11617,James,Jones,Male,19,Business,2,2023-2024,True,False,66.4,,,64.7,,72.1,70.3,66.5,81.1,False,,,,69.9,,61.8,60.0,
S11617,James,Jones,Male,19,Business,3,2024-2025,True,False,,,64.7,,,72.1,64.1,66.7,76.7,False,66.1,,66.3,,,,,
S11617,James,Jones,Male,19,Business,4,2024-2025,True,False,72.4,,,,66.3,,,67.1,83.2,False,,,,53.1,,,73.5,70.2
S11618,Olivia,Davis,Female,23,Arts,1,2021-2022,True,False,70.0,,,,67.4,,57.9,65.4,84.9,False,,,,69.7,59.8,,,67.4
S11618,Olivia,Davis,Female,23,Arts,2,2021-2022,True,False,,,,72.9,,,,66.3,74.3,False,65.4,65.2,63.3,,,,64.6,
S11618,Olivia,Davis,Female,23,Arts,3,2022-2023,True,False,,69.7,58.2,69.7,66.7,,,63.3,79.0,False,,56.5,59.0,,,,,
S11618,Olivia,Davis,Female,23,Arts,4,2022-2023,True,False,,73.2,69.0,,,60.3,,68.1,85.6,False,,,,,78.8,70.2,,56.9
S11619,Elijah,Johnson,Female,18,Physics,1,2021-2022,False,False,38.6,40.6,45.4,35.5,,53.5,,43.4,69.0,True,46.7,,,,,,,
S11619,Elijah,Johnson,Female,18,Physics,2,2021-2022,False,False,41.4,52.3,,,,,48.4,45.5,70.4,True,,,,,44.4,,,41.1
S11619,Elijah,Johnson,Female,18,Physics,3,2022-2023,False,False,55.4,,,,,,,50.2,72.3,False,,,53.9,,43.9,47.0,46.4,54.8
S11619,Elijah,Johnson,Female,18,Physics,4,2022-2023,False,False,,,,50.9,,42.0,,47.7,72.1,True,50.3,60.9,41.4,,,,41.2,46.9
S11620,William,Hernandez,Male,20,Economics,1,2020-2021,True,False,,54.6,54.1,,,52.5,,55.0,67.6,False,,,,48.1,62.4,,,58.5
S11620,William,Hernandez,Male,20,Economics,2,2020-2021,True,False,57.8,,51.3,,,,,53.9,74.1,False,,51.8,58.7,,60.9,51.4,45.5,
S11620,William,Hernandez,Male,20,Economics,3,2021-2022,True,False,50.8,,41.7,,53.8,,,51.6,77.5,False,61.7,,52.5,,,,,49.4
S11620,William,Hernandez,Male,20,Economics,4,2021-2022,True,False,53.0,,,50.8,56.3,,,55.6,71.4,False,,,,,,56.7,63.1,53.7
S11621,Isabella,Williams,Male,25,Arts,1,2021-2022,False,False,,,48.3,,,,44.5,46.5,74.9,True,44.2,,45.6,,,,49.7,
S11621,Isabella,Williams,Male,25,Arts,2,2021-2022,False,False,,,38.7,,44.0,54.2,53.0,48.0,76.3,True,,50.0,53.1,,,,,43.3
S11621,Isabella,Williams,Male,25,Arts,3,2022-2023,False,False,46.0,58.7,51.3,,,50.7,,52.9,71.2,False,,46.1,,,,,59.3,58.3
S11621,Isabella,Williams,Male,25,Arts,4,2022-2023,False,False,52.0,,48.8,46.2,,,,48.8,70.2,True,,,,,,49.1,,47.7
S11622,James,Brown,Female,23,Arts,1,2020-2021,False,False,,,,91.4,,,,85.9,94.1,False,,,87.1,90.0,,,85.5,75.5
S11622,James,Brown,Female,23,Arts,2,2020-2021,False,False,,,,,,,88.8,85.4,91.3,False,,,95.8,82.5,80.4,,79.3,
S11622,James,Brown,Female,23,Arts,3,2021-2022,False,False,86.3,88.9,,,,,,86.7,86.8,False,,,83.5,86.1,81.6,92.0,,88.5
S11622,James,Brown,Female,23,Arts,4,2021-2022,False,False,86.0,,94.1,89.8,,,,86.2,91.0,False,,,,86.4,,82.2,79.0,
S11623,Ava,Smith,Male,19,Psychology,1,2021-2022,False,False,,,74.1,,,,75.5,69.0,78.2,False,,,,61.9,67.1,,66.4,
S11623,Ava,Smith,Male,19,Psychology,2,2021-2022,False,False,,60.1,69.7,,69.2,,,65.5,81.8,False,,,,64.0,,,63.3,66.9
S11623,Ava,Smith,Male,19,Psychology,3,2022-2023,False,False,69.9,,,,,67.5,,67.3,75.7,False,66.7,68.2,,,,63.2,69.3,66.2
S11623,Ava,Smith,Male,19,Psychology,4,2022-2023,False,False,67.2,67.5,,62.5,,,72.3,68.7,87.7,False,,,,,73.3,,69.6,
S11624,Oliver,Smith,Male,20,Biology,1,2022-2023,True,True,,56.9,,,,58.3,,61.7,82.7,False,67.0,65.5,62.9,,,,59.7,
S11624,Oliver,Smith,Male,20,Biology,2,2022-2023,True,True,57.9,,71.9,,,54.9,66.6,61.7,72.5,False,,,,61.1,,55.7,63.6,
S11624,Oliver,Smith,Male,20,Biology,3,2023-2024,True,True,62.4,59.0,,71.2,,,,64.3,78.9,False,60.9,,,,,,65.7,66.8
S11624,Oliver,Smith,Male,20,Biology,4,2023-2024,True,True,56.4,,57.6,,,,,60.8,64.0,False,,60.4,68.5,,,64.7,,57.2
S11625,Olivia,Hernandez,Female,18,Mathematics,1,2020-2021,True,False,,,,,,,55.1,52.4,74.2,False,,,46.6,55.0,,48.4,55.0,54.2
S11625,Olivia,Hernandez,Female,18,Mathematics,2,2020-2021,True,False,,,,52.6,,,,55.2,72.3,False,,55.0,,,,49.5,58.7,60.2
S11625,Olivia,Hernandez,Female,18,Mathematics,3,2021-2022,True,False,,,55.9,,,,,52.8,78.2,False,,46.2,54.6,58.6,50.1,,,51.7
S11625,Olivia,Hernandez,Female,18,Mathematics,4,2021-2022,True,False,,,53.3,,,49.5,,52.2,80.4,False,54.6,49.2,56.1,,,,,50.6
S11626,James,Miller,Male,25,Computer Science,1,2023-2024,True,True,,58.4,,,56.7,64.4,,57.8,77.2,False,,63.9,49.0,,65.3,,,46.9
S11626,James,Miller,Male,25,Computer Science,2,2023-2024,True,True,,63.9,,54.8,,59.5,61.4,61.5,80.0,False,,,,,,,68.3,61.3
S11626,James,Miller,Male,25,Computer Science,3,2024-2025,True,True,53.7,,,59.2,47.9,53.2,57.0,55.7,72.4,False,,,54.8,,,,,63.9
S11626,James,Miller,Male,25,Computer Science,4,2024-2025,True,True,,,58.8,,57.5,59.5,,59.2,81.5,False,51.9,,,,,,68.2,
S11627,Olivia,Jones,Female,19,Physics,1,2019-2020,True,False,56.6,,,48.8,56.6,52.8,,54.1,71.9,False,,,,,,,,55.7
S11627,Olivia,Jones,Female,19,Physics,2,2019-2020,True,False,,,,,51.9,55.3,,54.1,77.8,False,48.0,58.5,54.9,,,53.1,57.1,
S11627,Olivia,Jones,Female,19,Physics,3,2020-2021,True,False,55.4,,,49.4,50.8,60.8,,56.1,79.0,False,,53.6,62.1,,60.4,,,
S11627,Olivia,Jones,Female,19,Physics,4,2020-2021,True,False,,,53.8,,53.0,49.4,,50.1,81.8,False,,,49.9,49.8,,,44.5,
S11628,Liam,Lopez,Male,20,Business,1,2020-2021,True,False,,,48.7,56.2,47.4,,48.7,48.7,62.9,True,,43.2,,48.1,,,,
S11628,Liam,Lopez,Male,20,Business,2,2020-2021,True,False,52.1,53.1,,,,,,47.6,63.6,True,,37.9,43.1,45.6,,,,53.5
S11628,Liam,Lopez,Male,20,Business,3,2021-2022,True,False,48.8,52.0,,,,,47.6,52.3,71.4,False,,56.2,,,64.2,45.0,,
S11628,Liam,Lopez,Male,20,Business,4,2021-2022,True,False,,53.8,39.2,39.6,48.0,52.3,,46.8,73.1,True,,,,,45.4,,49.6,
S11629,Olivia,Garcia,Male,25,Business,1,2023-2024,False,True,,,,,35.5,,,36.8,69.4,True,,36.5,,38.8,,,34.9,38.1
S11629,Olivia,Garcia,Male,25,Business,2,2023-2024,False,True,,,37.9,,,30.6,37.9,36.5,67.4,True,43.9,33.4,39.2,,,32.3,,
S11629,Olivia,Garcia,Male,25,Business,3,2024-2025,False,True,,43.6,,39.0,,,,40.8,56.5,True,40.7,,33.2,,,47.7,,
S11629,Olivia,Garcia,Male,25,Business,4,2024-2025,False,True,34.9,35.9,,31.9,,,35.7,35.5,61.9,True,36.7,,,,37.0,36.4,,
S11630,James,Hernandez,Female,25,Chemistry,1,2018-2019,False,True,,,,,,,,77.6,91.1,False,81.4,77.9,,,72.4,78.2,,78.2
S11630,James,Hernandez,Female,25,Chemistry,2,2018-2019,False,True,71.8,,,,73.1,,81.3,73.1,81.9,False,,,,74.2,66.4,,,72.0
S11630,James,Hernandez,Female,25,Chemistry,3,2019-2020,False,True,,,,74.3,,,69.1,73.1,91.3,False,71.3,,75.6,,,,75.2,
S11630,James,Hernandez,Female,25,Chemistry,4,2019-2020,False,True,,,,71.1,70.7,,,74.4,86.2,False,,72.9,,,74.4,76.9,,80.1
S11631,William,Williams,Female,23,Biology,1,2023-2024,False,False,,48.0,,55.6,,62.7,56.1,53.1,61.4,False,,55.7,40.4,,,,53.1,
S11631,William,Williams,Female,23,Biology,2,2023-2024,False,False,,,,,53.3,,,55.1,71.6,False,,53.0,,56.3,,54.0,59.0,
S11631,William,Williams,Female,23,Biology,3,2024-2025,False,False,53.9,56.3,,,,57.1,,52.9,81.9,False,,38.9,55.6,,,,53.3,55.2
S11631,William,Williams,Female,23,Biology,4,2024-2025,False,False,,50.1,,55.6,43.8,53.3,,50.0,73.6,False,,,43.7,,53.1,,50.6,
S11632,Isabella,Johnson,Female,25,Arts,1,2018-2019,True,True,68.4,,64.1,,,,65.6,63.2,85.2,False,,,,,62.3,,,55.6
S11632,Isabella,Johnson,Female,25,Arts,2,2018-2019,True,True,56.6,61.9,,,54.1,,,60.4,76.8,False,,59.3,65.6,,,64.8,,60.7
S11632,Isabella,Johnson,Female,25,Arts,3,2019-2020,True,True,,60.9,,61.4,,71.7,63.4,65.5,73.9,False,,,,,64.0,,,71.7
S11632,Isabella,Johnson,Female,25,Arts,4,2019-2020,True,True,,,,63.9,61.3,71.7,71.1,65.9,75.4,False,61.6,,,,,,,
S11633,Amelia,Brown,Female,23,Economics,1,2022-2023,True,False,71.8,71.8,,,,,,69.9,87.4,False,71.2,,71.0,66.5,,69.4,,67.4
S11633,Amelia,Brown,Female,23,Economics,2,2022-2023,True,False,,,,77.5,,71.8,,68.5,83.0,False,64.5,,71.5,65.4,,,,60.2
S11633,Amelia,Brown,Female,23,Economics,3,2023-2024,True,False,69.2,,,,66.2,70.7,,67.8,71.5,False,63.9,,69.9,64.0,,,,70.6
S11633,Amelia,Brown,Female,23,Economics,4,2023-2024,True,False,72.3,64.7,,,60.2,,62.6,66.6,79.4,False,,69.7,,66.0,,,,70.5
S11634,Liam,Hernandez,Male,20,Engineering,1,2019-2020,True,True,,,,,44.3,,,45.6,76.4,True,42.5,,48.6,,46.8,,,45.7
S11634,Liam,Hernandez,Male,20,Engineering,2,2019-2020,True,True,,46.6,45.7,47.5,52.6,,,45.3,70.0,True,,,,34.6,,,44.8,
S11634,Liam,Hernandez,Male,20,Engineering,3,2020-2021,True,True,,,52.0,47.8,,46.9,39.3,45.8,67.7,True,,45.4,48.2,,,,41.2,
S11634,Liam,Hernandez,Male,20,Engineering,4,2020-2021,True,True,,57.6,,56.0,,,,51.5,74.9,False,,50.5,,48.3,,,47.2,49.4
S11635,Ava,Miller,Male,23,Psychology,1,2023-2024,True,False,55.2,53.7,,62.8,70.6,69.1,,62.0,74.1,False,,,,,,58.1,,64.8
S11635,Ava,Miller,Male,23,Psychology,2,2023-2024,True,False,54.1,,,66.5,62.6,,,60.6,74.4,False,,,,,60.9,,59.1,
S11635,Ava,Miller,Male,23,Psychology,3,2024-2025,True,False,,,64.2,,57.3,,53.4,61.4,69.3,False,,,66.5,,65.8,,,
S11635,Ava,Miller,Male,23,Psychology,4,2024-2025,True,False,,,60.9,,61.1,,64.2,59.1,74.6,False,,,,,51.6,57.1,,59.5
S11636,Olivia,Jones,Female,24,Engineering,1,2018-2019,False,False,,,37.7,49.4,,42.4,,42.6,69.0,True,,,,,,43.4,40.3,
S11636,Olivia,Jones,Female,24,Engineering,2,2018-2019,False,False,40.6,45.3,,57.5,,51.2,,47.2,72.9,True,,,51.8,,,41.2,43.0,
S11636,Olivia,Jones,Female,24,Engineering,3,2019-2020,False,False,43.4,,52.0,,,45.6,,51.3,74.5,False,,,50.7,60.4,,,,55.7
S11636,Olivia,Jones,Female,24,Engineering,4,2019-2020,False,False,53.0,,,,,46.9,38.9,47.5,71.9,True,,,,51.7,,47.1,,
